id,CH4_x,CH4_y,CH3O2NO2_x,CH3O2NO2_y,H2_x,H2_y,N2O5_x,N2O5_y,H2O2_x,H2O2_y,CH3OH_x,CH3OH_y,HONO_x,HONO_y,CO_x,CO_y,HO2NO2_x,HO2NO2_y,CH3O_x,CH3O_y,CH3NO3_x,CH3NO3_y,HNO3_x,HNO3_y,CH3OOH_x,CH3OOH_y,HCHO_x,HCHO_y,CH3O2_x,CH3O2_y,NO3_x,NO3_y,OH_x,OH_y,NO2_x,NO2_y,NO_x,NO_y,O3_x,O3_y,HO2_x,HO2_y,
#14,0.41424623496000745,0.8391799154335982,0.8501327433037061,0,1,0.5530924146097521,0.8457475655826109,0.9755739163038164,0.7932277484217733,0.6874423228960945,0.5253981523874516,0.520379756444141,0.2189978165897994,0.18068157080436945,0.5163973337103196,0.8882976256174505,0.11313928951983873,0.6140472484488095,0.2271212582950834,0.636405167551183,0.34208628916690853,0.2951619012141978,0,0.47421096456780476,0.4278793369135274,0.5619303476984133,0.4188966857147473,0.40118311188368727,0.5829698345860429,0.4535162305624276,0.1959459017209454,1,0.30433209396827554,0.5522751382827771,0.4845848813325621,0.22620057530321866,0.06248916921234841,0.32616509428318563,0.6564700647191369,0.9249441102781933,0.6063718587268949,0.6373154791132517,
#15,0.5251944873003581,1,0.9079478441153506,0.5781210511188412,0,0.5290907602255059,1,0.8134291311170534,0.19407730409655963,0.5149071947508921,0.48101349545300687,0.5771690267032797,0.46527760433916254,0.37827033068876464,0.5115028375935468,0.3180252532767984,0.3182635064259794,0,0.19792105266623983,0.6627326941158372,0.5381791278935063,0.4398729357355678,0.29262960399488985,0.46722466805509466,0.5697418862975102,0.5380595292520302,0.5981129457942282,0.6570269152154987,0.48034919318806185,0.6516588318333689,0.3947407472924541,0.8757847884368359,0.665010670364834,0.5246327217130125,0.6602415418415095,0.24797251284090988,0.2719823154041812,0.32907744796574245,0.27687660677757037,0.2386326486521327,0.381836435555156,0.48173864367885616,
#16,1,0.06729836630527367,0.43991656338246143,0.5918194699931111,0.8437258727021165,1,0,0.20291814640233632,0.8317309717298317,0.7205466531609794,0.681592208600769,0.39109203851006746,0.3940822120118081,0,0.6363776893033111,0.758133547181002,0.2906204514436063,0.46462563860591927,0.40447326958352164,0.44549853138402684,0.5138012739498465,0.14988425272876144,0.2163385720107536,0.30979571368358233,0.5981140425394048,0.39456391891863274,0.6087728226440688,0.23751536956463568,0.7405665149682855,0.2977000016862453,0.3666241702000128,0.8324411364632227,0.48963500997049414,0.3623950026844771,0.6235895410433828,0.05637994347333184,0.24781222454125026,0.15663665261556656,0.912714035277247,0.4647055604357917,0.7110379266127669,0.5505537809107598,
#17,0.6684049093310381,0.8384160122745468,1,0.7008895869061791,0.11147727192482564,0.20389244573290013,0,0.5271093491255736,0.3466548433453665,0.2899113397675038,0.5935422781691276,0.504919405698817,0.5159447444415903,0.5875468236490594,0.3251462051064379,0.69973325642889,0.5293814497794466,0,0.36981261150957384,0.7582097320385489,0.6176594501794832,0.39535913177511867,0.3152882724863404,0.5992017774283993,0.6154134545850127,0.6245716544100839,0.7193651258781402,0.5563326595840372,0.5217281592466028,0.49168562293470197,0.4606300868037428,1,0.6916772248569234,0.7101000985284542,0.764982873048729,0.37354511584798505,0.31990783079799645,0.4544746941834128,0.19675878862138235,0.6340920686838029,0.43499391892407413,0.46938852439073797,
#18,0.7011432311915798,1,0.9642934420801826,0.30615475785351337,0.8272543316286364,0,0,0.23927891453092842,0.8218944560808368,0.5203090347926187,0.5681145199667788,0.5428373823569839,0.3969953930436585,0.064480082294768,0.6947334090431728,0.773510189189474,1,0.06755016731859201,0.2997460387851224,0.4855005504148772,0.4895117485738577,0.31427319996142716,0.17567337260662305,0.33754212207698275,0.5005696129627616,0.47557824482496774,0.4688804569333501,0.6208033799271674,0.6262604251815409,0.5490262798917457,0.3618740704274137,0.8950370574889496,0.40751767363591285,0.46519070120134626,0.6106328396546173,0.07067116442707651,0.24685657497827654,0.17716819367430414,0.2894584214206003,0.11631439740902848,0.6633578849283628,0.4392969345328033,
#19,0.332624712854504,0.7788602435517372,1,0.3757527916719739,0.7595220345802358,1,0,0.2867603308465781,0.6716455561772521,0.7956025452595442,0.5098474138649316,0.5182359739537857,0.4110488861581094,0,0.7512244754083933,0.4611328974189819,0.26331314899735786,0.14451679768167386,0.23811241694482235,0.5804518607822021,0.5094278510567283,0.2579611279847123,0.7496267633190951,0.6132730159276718,0.5529185281590963,0.36243183822987307,0.4276994480460317,0.4089397712808428,0.5802997660305041,0.5065057977642001,0.3907874228978281,0.8535732015612901,0.4513851328847682,0.2968055031897731,0.657402092510005,0.145750934588842,0.26751397350725165,0.2371920886953305,0.19722415782428063,0.41712351751137106,0.602988317944838,0.593948746584589,
#20,0,0.5200448267614679,0.3725559207605492,0.10791805842178649,0.11159506186579321,0.7271311708266011,1,0.9357443333831367,0.3195345617864775,0.2938806043768315,0.37703637994881634,0.6011462942774282,0.4940142295044456,0.4731889231475015,0.6757593108554835,0.5942695152149167,0.5260568281875607,0,0.590942782381082,0.6943751289819927,0.4925363512795851,0.5356859328719593,0.779668865980509,0.822783410545751,0.4440161752097362,0.6580184134433048,0.3667746392538037,0.7311624499194833,0.3317030265660329,0.5470982205767226,0.4101971105822788,1,0.5117389655374007,0.7349528357031769,0.6698493628293832,0.38210481272874913,0.2901428434142628,0.4619285929025471,0.161595764051977,0.5836001669859955,0.40507325674556677,0.46329594856358886,
#21,0.10520948795966412,0.8634772977174859,0.29906515178482845,0.12829875592698206,0,0.40142603415828815,1,0.9413863843176307,0.280004492585717,0.32822180670341855,0.38339100743890253,0.6398247568323433,0.4650139810440554,0.46833410567328077,0.6642398685680803,0.5468607680440282,0.4205777651855288,0,0.11526512589839556,0.734505084063525,0.48891453510217,0.5302222982085102,0.8047629136529489,0.8406755384808208,0.47108769163157,0.6717908791960241,0.4113893790801228,0.7635707855175484,0.33417478901955483,0.5832843588683438,0.3803023270595648,1,0.5518917625865177,0.7315937366210726,0.6521055424716713,0.3569840330846158,0.2546298726217091,0.44005308144210564,0.8273144596002411,0.6935509197764878,0.3773069610592781,0.49915629326548533,
#22,0.43729164218488153,0,0.7026468376499206,0.7779379651636052,0,0.299307321169917,1,0.936637859415917,0.24659419071793043,0.25493588154000213,0.4861399501378764,0.44649897245479575,0.44025238062652494,0.5336975900772895,0.2638286621555134,0.6855609421290391,0.7903724175291057,0.7297961083478998,0.3431478906333987,0.7249219354231723,0.5375754335363855,0.3158923677679727,0.26106753938348726,0.5623459080611097,0.5196138771408261,0.560089022870712,0.605555507238055,0.48221747929596936,0.43726545553932283,0.37989104199579216,0.4041084177189536,1,0.5802197369980232,0.6664542947802776,0.6681170395029212,0.31347788437257285,0.28203991517367827,0.4021673442861639,0.15432713380007307,0.5995924801882505,0.3611850610175084,0.4332590802562625,
#23,0.027249014054431076,0.21826018756476065,0.48105522744223683,0,0.13836662649882472,0.10950971579554955,1,0.937890120093537,0.02204179759925528,0.4299919507406952,0.39721882394523594,0.503678897762047,0.3421043555420876,0.584660987792787,0.13743384104782919,0.7216923995141865,0.6803552136106201,0.8069074703759895,0.23561276636850667,0.7547439031158135,0.4556197072217024,0.3882129073376418,0.12975167661816678,0.6112937563975656,0.44089360422351037,0.605243205311563,0.5427244403656961,0.5352317044854827,0.33595622619300264,0.4403120852538416,0.29187134100382894,1,0.5162860226702575,0.6994449483325287,0.6063929495993557,0.3757520599065707,0.1464473714381553,0.4563965306363438,0,0.6486242201279357,0.24634753009825394,0.4925724459640289,
#24,0.05497226918330445,0.2784457919420297,0.5221271640484102,0,0,0.8539424717887897,1,0.9366612307058348,0.1351332977521484,0.6967166262990748,0.4082961859025922,0.5137297148949129,0.40277512261844056,0.6195910176165259,0.559404521244494,0.822420235543869,0.2636338648310626,0.1552349446040276,0.48627552138295727,0.7356911368801635,0.4849954050887403,0.34318869143050473,0.7998004361931851,0.8058953822295594,0.4880848263183173,0.551809864810087,0.5463568779073807,0.45220440034077025,0.37040803629170876,0.40997769201449613,0.3739303914247413,1,0.5922321531797444,0.6091246033306794,0.6477526738362694,0.3836449752840823,0.2473243898796262,0.4632697870894879,0.7269529012953102,0.8527880692245713,0.3086214770120037,0.617328649136552,
#25,0.007544745991181623,0.9265128625259432,0.7877130300086844,0.6662228556108886,0,0,1,0.9069712329682027,0.2419175271729902,0.1323058311611948,0.34047661409462676,0.5643773469095154,0.398737975413971,0.29465829544660804,0.0958133474562681,0.6244500797231297,0.692963345386818,0.7676056705185421,0.56198625921882,0.48734330333005743,0.42914654034752076,0.4258471837509731,0.14551425837677953,0.44308796974703635,0.4265907301925218,0.5841156407191379,0.41265524956474015,0.7407961159795554,0.27059028414225716,0.597880453411262,0.30843507311609974,1,0.5254410524848673,0.624234682428507,0.6087387880858538,0.20031655120676725,0.1695849683451382,0.3036249393283811,0.022171498229617212,0.4710727018139837,0.28087806644955216,0.3847805614553128,
#26,0.7176902557378031,1,0.9486348629923177,0.03548860068862637,1,0.5875205167060437,0,0.16427075029189475,0.8401144773852933,0.31593584001112945,0.6072249693250906,0.5344768426398812,0.3806769896484484,0.03870780863200052,0.48410445571590793,0.15557519851539747,0.28037836771350927,0.5007384841152812,0.35491489340578647,0.4098257430510781,0.495239867290967,0.2902698564296443,0.19525215923108324,0.31035309210936285,0.5264815646683692,0.4918689563678208,0.5188280450336428,0.6496137982270306,0.6588205252188799,0.4912769343472644,0.34752049023618564,0.921667424528842,0.4251000283170167,0.48190056889515487,0.5913799711239286,0,0.23476825713755184,0.11906708355157289,0.762643075127743,0.7685155293626438,0.6830630966708322,0.38250300567614837,
#27,0.9695047405924994,0.45846828061714673,0.9102418943838347,0,0.8503629152463409,1,0,0.34856325500729074,0.847834505127813,0.6861832629359127,0.6234685858146883,0.49387827188454986,0.37615132303636395,0.1763387036000028,0.6154722727340153,0.8239047584415072,1,0.23722445954487675,0.36032858908720755,0.5871065981199616,0.4784997345147748,0.27409352877164156,0.18418419644446088,0.4462688727369987,0.5402490177339119,0.542007631967615,0.53133700621501,0.386328424771976,0.671368106662258,0.42839526890196916,0.355343052172728,0.9133904933896396,0.4371543103717567,0.5174051561798295,0.6043113023454773,0.2014934783958478,0.24022869994231705,0.29346103535676826,0.7459576373672313,0.8500570883162714,0.698828344579526,0.5938234901581544,
#28,0.3060912080442067,0.11776062374593933,0.5621003551414177,0,0,0.4875898392586232,1,0.9339331452847429,0.18957346973139766,0.43441945606649657,0.4627802398919853,0.5170538107870096,0.5077247524747217,0.4655785657303899,0.2666942100421452,0.7254450967001536,0.6650211057026095,0.8309971169493329,0.3418398502138609,0.7546991487467117,0.5526139389987356,0.3892788580308,0.822696059529357,0.823923773053638,0.493358698187613,0.6119659810597731,0.5878605080475237,0.5422821524323912,0.43676421634401563,0.4263502369738308,0.4306548656406158,1,0.5668364617143543,0.690956718020085,0.681144536350564,0.3776042337662844,0.31483706090375796,0.458009428447195,0.17974614414371654,0.6532782636203226,0.3582416753905755,0.5028387018109745,
#29,0,0.37872623401323485,0.4030014907095091,0,0.47573450382034127,1,1,0.816466845942641,0.5953394606476591,0.775470016992319,0.42479183954864286,0.5087513533585447,0.42602694608695735,0.22795238113702368,0.7011431235672645,0.7068787231548033,0.9604301692226398,0.5506187500832513,0.19070692358958607,0.6220612030753071,0.47723551271908443,0.3037878906336464,0.7575672052257477,0.6777682531210113,0.46733893923130826,0.5031590643679594,0.4446983482786615,0.4106879570188549,0.3316307059725068,0.3790428578962566,0.38736066419798604,0.8626146115270501,0.5659845944201939,0.4695897814936669,0.6544105696955191,0.30376008567262924,0.2638859767098793,0.37595660336674097,0.8589051501102266,0.6743865135488715,0.5014188661643247,0.6470020861940811,
#30,0.858630330072272,0.08244935160177753,0.10692555661142093,0.30009393876758106,1,0.7858815421003781,0.8501498404951009,1,0.8084782442097952,0.6219681012762668,0.5265383484958925,0.4329133596192874,0.24155835669939266,0,0.5208279322162788,0.8652641404858679,0.9740557740625337,0.030900242626033886,0.2200326120745492,0.5664159139607348,0.36026531406529627,0.13328251343533146,0,0.3779139209511008,0.4301021217953477,0.5033649768528694,0.41368540217713606,0.2912985715266742,0.5743230298872645,0.3488737896621227,0.2176273091653945,0.9910497176494025,0.3083971663978223,0.46452797011490515,0.5104703340678185,0.042618495742642,0.08222677076965004,0.16514310335739096,0.6608562825427537,0.913196962783127,0.624083606027163,0.5552906083180772,
#31,0.8061891798373102,0.1692291218731232,0.9824642912032311,0.1889042334182518,1,0.6560223885763496,0.9113112382596176,0.9876495982676532,0.7931033793468644,0.5081105026794606,0.4870716457248501,0.5886061289112068,0.2880995701490193,0,0.6370169040310609,0.8674689615068472,0.10132705686284939,0.31017100783247564,0.15703834356911694,0.5315780345194804,0.398341783722994,0.30103888798404826,0,0.35100570171410195,0.40209186228399874,0.5066602240258293,0.3678933290262168,0.6729209096550097,0.5593614779912567,0.5620066841243659,0.24882135469556588,1,0.29294158808416754,0.48591667107189646,0.5511134737521955,0.01876926157089359,0.10905188029303817,0.14553112730096954,0.15239896379984222,0.0574639570874923,0.5992830449125907,0.46129659590665706,
#32,0.23148819546870864,0.9461197205068704,0.43051272034800897,0.1882797489483518,0.1291633676957332,0.2798746584222405,0,0.5203248234833432,0.6381476945876404,0.31068714814586185,0.6247849876115383,0.6678686197276578,0.7287854835031415,0.49964905697029893,1,0.5476290496500763,0.641133329320839,0,0.9236502420366587,0.6541256850984252,0.7398144767788858,0.5583582929509332,0.3897057296298034,0.5534565036190348,0.7370950296980915,0.7038731797368522,0.6696490921366998,0.8109833467838522,0.5276375565219817,0.6551044494485592,0.5812072704805646,1,0.8726290871004574,0.7466386085171354,0.9653202028272452,0.35546728977196246,0.40360666735252954,0.438732281045441,0.25684531975105196,0.6315996289083738,0.5900497663324393,0.5056856563583331,
#33,0.07258647012692546,0.7919658686187848,0.3878190805674665,0,0.6454266779495217,0.8733246644434305,0,0.39690720030907484,0.47026968200553754,0.18764064733709868,0.46131506800494587,0.5862489568961287,0.574927456592715,0.3999953045417356,0.8029870266666139,0.4972721892045611,1,0.6936768471174539,0.7249668136042096,0.6221620415988793,0.5783003902761881,0.47601526301116415,0.2747907681335318,0.46016895321572915,0.5474209580068087,0.6404270477432588,0.47069490543264725,0.7427354677867349,0.3934411182607575,0.5368175978068734,0.4652571904467481,1,0.6550141281530562,0.7001328608043964,0.7804128054936575,0.275269651353869,0.3195400781132309,0.36889510309284285,0.178697545856071,0.5543697886894692,0.4710005873118615,0.41649160126020446,
#34,0.649694873824516,0,0.9157870082907655,0.7611966292478392,0.08733092081922526,0.132920920368705,0,0.46300290932426963,0.35004871544521254,0.20129924037644875,0.6075814320675933,0.4468278728532069,0.5370432909567551,0.5220894813491697,0.31874694663060954,0.6661119486620388,1,0.6859611636703142,0.3873780708156531,0.7217823856017159,0.6516298373925801,0.3094792863386426,0.3233096406023736,0.5346301185894219,0.6255120496243105,0.5782007400021549,0.741136960647201,0.4974219350689369,0.5426922432829657,0.3913458297424519,0.48221439065136595,1,0.7049997004759863,0.6760675682576046,0.7994582251015528,0.27576821268576923,0.3355317575184838,0.36932925697995217,0.1957939575086512,0.5790890437447851,0.45183150934391725,0.41020534160727185,
#35,0,0.24800886117873036,0.4056058781096071,0,0.5357729501640994,1,1,0.8015012027420877,0.5472226162619663,0.8149545864463953,0.45133849751179217,0.5053081844155423,0.3995989591723246,0.23517468929367452,0.7464410057071063,0.647515252047389,0.15808896749080179,0.44681158605497073,0.18714599780531785,0.6245466489527192,0.46016721454367804,0.3087136492324416,0.717522291742838,0.7076702392283123,0.4047968079521131,0.5300520164211155,0.43260681990297584,0.41827353793215644,0.31520660826346464,0.3746922826108629,0.35903160252584304,0.8558157919039521,0.5362228939573209,0.4759934734098341,0.637548647872634,0.3083322433997932,0.2302549041396924,0.37905978315870364,0.881949457892296,0.6473715198348736,0.5361227546621857,0.6528753640537441,
#36,0,0.2718023985105916,0.4157982172700199,0,0.5817797067730501,1,0.9445453008197966,0.9042157096098095,0.754348331817942,0.5792736878279791,0.43733983016354766,0.518055748153297,0.36679351649749226,0.3328537442401804,0.5921511960367859,0.8207051199008438,1,0.4613563803227079,0.20911523734059584,0.7026809529362414,0.4400385291845571,0.3827677645845383,0.6698063485639076,0.7389512482587534,0.4124679255576517,0.5674606887025474,0.3415193605022753,0.4991522682151832,0.3013054240610783,0.3898851076481318,0.34546367899831876,0.9520823017906428,0.3543493678403909,0.6435253170203787,0.6077267204653188,0.35656799136395884,0.22420227272863053,0.43350046208893717,0.7731781272051138,0.8072486543238808,0.5845808065990097,0.6193966514962768,
#37,0.6845894991634713,1,0.9761506318985936,0.2435137199058906,1,0.6726694590691862,0,0.2627512518887936,0.847970737712525,0.44271536024266755,0.5951394582895934,0.5832149737425878,0.3870269834391641,0.12757765365289644,0.4921301276454183,0.2456256919603054,0.9778304779228933,0,0.32592338821709815,0.49799832144635053,0.49534430709448724,0.364340382615333,0.18855806800751854,0.37401474636579585,0.5139599960848463,0.5360869772383549,0.502464051559664,0.6751441114932342,0.6483735630378141,0.554524470105917,0.3595655192852662,0.9098236253760698,0.4144540871443657,0.5142199257650331,0.610914961194114,0.11151341842549184,0.24335018592956237,0.214644402098533,0.7719554582158497,0.7788014469664689,0.6842319198654173,0.4568525400441298,
