id,CH4_x,CH4_y,CH3O2NO2_x,CH3O2NO2_y,H2_x,H2_y,N2O5_x,N2O5_y,H2O2_x,H2O2_y,CH3OH_x,CH3OH_y,HONO_x,HONO_y,CO_x,CO_y,HO2NO2_x,HO2NO2_y,CH3O_x,CH3O_y,CH3NO3_x,CH3NO3_y,HNO3_x,HNO3_y,CH3OOH_x,CH3OOH_y,HCHO_x,HCHO_y,CH3O2_x,CH3O2_y,NO3_x,NO3_y,OH_x,OH_y,NO2_x,NO2_y,NO_x,NO_y,O3_x,O3_y,HO2_x,HO2_y,
#113,256.54173091008903,411.79022744527157,451.55911808670135,381.5211947967448,210.83686248595015,222.4475923255062,552.2570643445839,426.8928697331386,300.40223428019743,222.24800368173135,344.0812488464997,324.9363491633285,363.5281256662563,259.14608574825996,267.95374791489076,338.8855857556901,343.4768788879696,125.08853894273443,251.37262865228058,367.80222912666477,377.0325910188825,287.7261519971503,486.81527215681314,398.0440081223553,378.25067568477186,322.6664785632731,362.37795132828546,362.4144496875973,325.13829141640844,312.01704913792776,338,449,398.5142692773289,348.98650796987357,431,240,295,267,489.79865614340235,343.1693548553227,328.6874129635738,282.27428231575726,
#114,429.9872821271892,463.54904915966546,298.187198216634,290.60527745950805,529.5414312947813,452.0230919387715,560.0696145236907,414.87934185287764,521.8007691088764,322.66254726302367,425.23795149580735,365.8488443578783,346.4917956153061,232.61345715962028,409.7209642694508,277.6458052842683,574.0933057850223,229.32394944287833,319.75597665219135,343.8254767151403,383.17435357881106,299.95207997091785,265.5375108613891,312.68797430302413,391.4675223387243,345.5599603922264,384.302740013709,380.91245131771956,435.5835541137565,345.95796399426683,338,449,355.1583038600181,337.18798861677743,431,240,295,267,483.5289148012104,418.4642536210084,461.3874595445223,338.8390002473826,
#115,500.78459954516217,205.96475173856237,303.0813697484476,298.6394588929631,587.2051270962759,401.3379004040704,540.1761082358959,449.83760830297956,526.9412493133367,357.7860059079245,435.7191684339384,327.3857426110351,346.0703547236753,233.02595555692577,435.25092624609584,423.12871444139074,578.5878408255475,248.4549300476839,337.6235983135342,355.5662555316898,383.31257388810235,261.00977315958136,269.0138904404094,313.70591831633703,405.4373915534825,343.29323342057177,399.83397794587563,296.4137534362295,450.64196563577923,307.9523762041255,338,449,366.9073720270125,334.43358425116094,431,240,295,267,481.1006495311215,432.40100699554637,466.22514453210323,354.3427310846482,
#116,575.4579024355954,299.4158108187493,558.5619151683572,199.2408344778616,428.2119721854342,512.0412432878182,547.7823958305914,435.3705649940718,448.99045350926355,442.526186999079,436.61929340875434,336.13177232203736,344.2928040023206,213.72404636035395,325.37876660899997,368.9773020908869,294.0298177069737,329.19785121928555,340.60951610704916,343.2580677883039,388.6866932206783,265.75451427310594,277.225805037583,305.10103767597957,408.044175754144,329.3085496603536,422.19726963833335,287.6015041732495,464.2647300147256,315.33311722082067,338,449,374.2847861860128,308.29614362912224,431,240,295,267,519.550064629017,358.77831294019046,435.45536221102225,381.5676242567315,
#117,383.39909905433746,420.0986957056888,559.8851256139297,228.46283415665565,406.0820121534877,502.58782112945124,549.6756888656149,433.0026690633082,433.02747781721723,430.39901334211953,405.4159865340035,326.7692387555398,338.16906108221826,208.02499845414243,290.8775636692082,364.82022267467886,559.8915440420541,312.7950502808987,310.24645837051423,347.12188415796464,378.26560241518393,251.3770690308302,458.5066768365513,382.43735856143184,374.780743957754,324.469113918972,390.0855737919593,282.0415790686644,432.00474749446676,315.36487998515287,338,449,346.7150363033321,304.72294113155,431,240,295,267,502.68293211241854,359.44385644242556,413.4439503551898,369.1609694574654,
#118,418.04824518848295,477.5811435257717,556.384118666344,302.4598934807948,552.993393831356,401.65193066050455,206.0882238425228,279.4141858714127,488.3729868121357,300.7578988361964,398.77015187417646,362.17323345043553,342.09752853654,229.2651834690094,385.42613920248033,272.1657854837563,569.3731852566544,236.77072306651695,297.9968377805181,346.6067647214208,376.6231745009079,302.32809429678287,470.2244267700761,378.4525594163474,371.6829693836034,345.0424467744738,361.7503425253758,381.35051742055845,419.3939801512215,359.57230930841354,338,449,337.60294380270864,334.22143827391136,431,240,295,267,479.1440828920679,414.52455979396154,438.65583090366937,335.2961494774896,
#119,500.7845995436431,205.96475173812036,303.0813697481619,298.63945889278773,587.2051271001003,401.3379003931183,540.176108237408,449.8376083013627,526.9412493125784,357.7860059089557,435.7191684335445,327.38574261123944,346.07035472368125,233.0259555571808,435.25092624617156,423.12871444167746,578.5878408253017,248.45493004740956,337.62359831311005,355.5662555318181,383.31257388802237,261.00977315965065,269.0138904402284,313.70591831637483,405.4373915531669,343.2932334209796,399.8339779454672,296.41375343653425,450.6419656353471,307.95237620431385,338,449,366.9073720267894,334.4335842514357,431,240,295,267,481.1006495313698,432.4010069956819,466.22514453180713,354.34273108470524,
#120,557.769066120023,381.8808841803395,563.3946281877743,208.24703140884967,445.78689091035744,505.65646178193316,204.43507205961674,279.0565681169151,455.1346235195464,433.9266008353574,436.3638535913079,333.1940248805877,344.3650904257664,209.53040752601902,329.569384577397,367.81088238793427,567.9202755839801,304.30174623097844,341.39561629889147,342.61990591310996,389.5293344007099,267.04251381246996,284.58582593571174,331.06929649157536,407.6560824208431,323.8880541633386,424.5938044333656,285.2246228144786,464.71830887061105,317.76480088910824,338,449,373.94032078865894,301.64368971820545,431,240,295,267,282.269466785637,308.7156687336133,433.05205364276657,376.0642941445502,
#121,536.6320438156845,239.83228106941178,304.9732122231903,290.480793905331,422.3694416013926,510.8640264349017,547.8010405956041,435.45303980562966,446.43353752436514,440.4575107413605,429.03924444557344,336.2532310023776,343.5108985982748,211.51964902024682,316.7626119875265,368.7473261268963,567.6279252198244,305.6680488833958,333.1562056616612,346.61188130190953,385.46679564011623,263.23381532945433,273.39245556693203,317.4262749636711,399.17143278595046,330.63557588889137,414.3134853415252,288.1804457927382,454.3229418615795,318.07116046234756,338,449,368.52158769829344,307.16359820748846,431,240,295,267,515.8200070012854,359.9305086578528,431.63302963417243,379.91500995303124,
#122,397.26796570620337,477.19308303553646,553.1593238016955,306.86757198910385,555.5350769803941,399.6263220272943,206.8508377868667,278.54137044354377,486.22263058040204,293.48344053867186,398.4566525852445,344.4877141989167,341.9314772022957,222.7932121326944,441.0970896612339,415.50939913229445,569.8580548329479,234.5775004283881,292.2384365675915,353.3471998044994,376.38877752672374,290.15026702032947,468.0438626121156,378.09509169666217,377.90144017967066,319.52403957340243,357.68858881970175,356.5701581358821,413.09770778820854,359.6544487882109,338,449,341.58628837677793,325.2769434229349,431,240,295,267,486.0417583555325,408.61085706839765,440.71537005763423,334.0914811354916,
#123,248.28942282164002,214.99840370181198,482.8658633444116,352.91229630210404,193.31851519789697,246.077206814826,551.9637441922036,428.1036502934434,311.0773007005137,209.95322288734727,343.3740333463671,318.17212083507025,363.2940878134008,252.65530243862932,270.6184951237595,345.4533168862496,429.551191546845,393.1024680395228,257.68611521327534,371.24116229635007,379.94855124125337,281.95591554085433,484.6461565416431,399.4144198537097,382.0227704886177,313.35923587831763,364.7280571041639,352.4608048158378,329.62809216572447,301.09065488054875,338,449,398.2102554097728,345.3899654267668,431,240,295,267,250.32655967480468,315.1076184007857,324.1482323572995,275.8386767423013,
#124,325.1668568765467,142.3841259799165,404.9015626958755,111.28725453185142,194.94128032879306,331.27641140737586,202.80769798224637,275.7407058058167,274.1166324638774,228.22686821088297,363.90411918836486,279.492803984245,348.1548852721428,307.10927629360094,288.2188079532677,352.3024255295143,435.28862121934463,390.31824512054,319.943202521911,363.79695107605147,386.481651848173,243.47584179091177,487.8195336667413,393.4033427839128,376.7278318362402,311.80719502236064,408.17083481720744,290.87198391091994,348.88153919968187,254.12478521462774,338,449,396.3644692753889,345.11472221592,431,240,295,267,252.77896630282464,329.11658087103666,320.2437896321742,277.0039237556351,
#125,213.77676011614074,215.75229401817867,360.1278823800834,116.07582335629367,548.468262441557,360.822855258285,544.0947520804449,442.94316959100934,480.49959456393987,316.3955951199245,369.5529634910575,298.2643861771475,345.61341173913064,233.50262062917474,423.38599233400396,405.8940956716356,569.3952169937327,270.61159487327154,288.97032579421347,362.794097228947,371.10963455911093,250.8055674304667,450.88723307158375,376.0299543430982,360.780943023895,316.0117977348203,335.0826083216927,292.2157061752731,322.138513733977,253.39586081165544,338,449,339.87677971368225,342.24363315812394,431,240,295,267,483.6973823723206,404.7315033354383,422.36491978207266,332.58696622387504,
#126,349.21237152476215,184.98628027632722,494.6396351499976,349.08064632591635,185.6297776994732,355.0650275735035,204.3154272239233,266.03903750207314,246.75559273419904,300.7957462798502,339.1959090238948,332.47814187552166,362.7217597782616,252.59635688273215,272.6074319523128,361.9030233817059,437.92017690604246,394.8901076393442,258.6608613991222,380.7274513008873,382.97238234762705,283.9279716210854,489.3897637798836,401.15580048149167,378.66736970668455,321.2541033325336,373.87497655921237,357.4464569297807,337.5607759310643,303.7314315805267,338,449,406.79369036715735,338.15191185087934,431,240,295,267,296.4552337272512,223.23413843087377,310.5128592811163,303.2528468694547,
#127,291.4253959887271,465.3076549632906,508.6839816139645,347.88918437884973,178.60043573422496,312.9278059975261,553.5300650342413,426.9324414143869,247.09931052913203,311.9129050046059,345.42056766751756,339.43669836182454,360.83750654321057,224.8729155704506,341.9601807451232,261.4798276076864,443.6963162664872,393.3671411909262,257.2504337772802,378.3845096743282,379.3413359246551,293.41487923147986,490.46679472723054,400.42903970309175,375.7187036713191,320.86641933790366,389.524857449292,360.55784334419326,352.61670079770295,364.0726297963245,338,449,413.77124966850397,318.68878407242573,431,240,295,267,290.29367213489627,227.29846049582142,311.10821378936447,314.16342253607365,
#128,570.9637383795438,246.6455043379215,320.06232049445003,315.6499208469143,598.4293733896741,402.2513452978384,204.3697728702239,282.01712612711236,529.5930577000912,390.0450735974033,455.6931679085343,321.5482522741299,348.3119816439229,229.0425815727557,441.7353084087044,420.36836188761,334.00155289898015,378.87418670120707,358.6688906119541,349.9439517766529,389.81321960173955,261.981948283737,281.3966010498423,310.6047210303807,423.8375994099306,331.5410514726328,421.1614026064448,287.6304578341486,472.0618326639425,299.35772661970356,338,449,382.2070850204395,328.1775873642852,431,240,295,267,485.2544500199687,434.06259507752094,478.7182793628043,355.08966281681273,
#129,527.3658874970414,216.05343471447705,346.7867999660045,378.363617048458,577.2450169601191,408.75869417423496,539.1719247871491,450.5412202682503,489.94261620132016,415.1975020707802,440.27421336137957,326.6890790927774,345.33544833232264,223.271079265566,433.0890762987658,424.82753423392336,578.2395129717956,271.7582744412551,340.850157636808,347.27815435499144,386.0550960168319,261.59619569589626,273.666540157842,318.10940065791414,409.30109444914456,331.3549958865716,412.8939415035793,288.35671435257973,462.05319023650753,308.10427720199084,338,449,372.44835229703864,322.92950307974417,431,240,295,267,292.86069981652685,300.61232499840014,456.2009417949136,363.4353087181949,
#130,274.4302546904317,459.9511646661735,501.33921556753114,359.6564548172233,266.9352733261513,179.92425054583182,199.30743582670794,280.2219535132635,325.9697243149997,228.4819372484658,357.46286463382387,341.9907979734611,367.0280374884342,267.6182257270916,281.96323248041904,355.1552968595775,471.07037687996365,385.3237023780069,417.601400626577,308.4313563412067,379.5001303489338,303.3851746647183,294.7375082242463,310.6089658290145,384.36987550385777,342.08700882756204,388.0745226155814,384.98193333395403,340.5435210605888,361.8888295638156,338,449,415.23920437024736,347.43849992128526,431,240,295,267,254.95649752008956,310.13568961397766,334.0125774545384,295.28872445139285,
#131,542.476386273933,220.45698332309667,309.7901690283424,292.6367249346049,598.1029822008264,385.8645710411295,542.8408296574536,446.91017743694954,533.1770743831005,362.434581266582,447.4642429609522,322.1035973313203,346.85200886735294,228.04005647027805,437.4269185129972,419.8511305735283,320.2439315344938,365.4859962386476,351.74319897313467,351.48637072126854,386.5532015136013,259.8815958817142,275.44863541781683,312.1896856340417,416.0011925138841,333.21027209535083,413.0086324464986,288.5624702763709,463.903973127148,301.1661692414821,338,449,375.74586887793987,328.6323618584873,431,240,295,267,482.51963677661024,432.3364370071492,472.4931402682663,354.2799508776758,
#132,548.2551139532486,223.24327572642494,310.879194527822,293.8490281721858,509.72964901924956,481.9624566164424,554.7945888426434,428.1250183760355,535.9679752118485,357.17430716152796,448.70601435700587,320.62050936829695,346.4805968899347,226.24124047779628,436.29695612545254,418.0251964548385,320.6784137964895,364.84732654691686,353.4203369554979,350.73540292879017,386.64961681406095,259.324346942092,276.10475494369,312.10842974875555,417.2282550488428,330.67833527791225,414.4668137874401,286.6102726659956,465.66749025092656,299.75032816636286,338,449,376.70283709425695,326.9215440327233,431,240,295,267,483.89945717972955,429.8224724645325,472.86404298988367,354.07120179964636,
#133,415.1517064990881,486.6408684305968,539.3477249964084,328.88272933892193,226.19990576819683,198.40088110477544,549.0322198718559,429.3983360771161,311.73137619648764,215.23377849773476,352.9227087363372,338.8648851966805,358.6965424161647,276.80613426942125,419.43199523493223,320.5962136624709,350.92684460255816,119.85920539648548,403.24397189375424,303.54980774608055,373.6182715454886,307.15525692095025,459.7735789086431,381.2861509817122,339.1754277050522,343.88359067237946,345.315860615996,384.37538755305064,398.35361265322626,371.7530049875175,338,449,315.9799784634978,355.55530087830005,431,240,295,267,232.57524886453112,280.47176827289627,331.75345997329805,276.85134048370514,
#134,396.9195097893823,407.02029752029654,307.43201065201066,298.97580398701024,477.8242413518935,498.2245761892961,554.7893846283974,430.4762752049259,498.30721772578795,414.9993645259898,440.03829906515176,328.73054380302267,345.3596443452198,222.8978843777454,432.57040681823054,425.67610395280377,575.6297714928749,261.29802634821107,340.2344410179924,351.0417340333299,385.18786998305706,260.6740149495134,273.53952614066503,313.9207740096845,408.3546849920255,333.6621993710079,411.1073062178942,289.43177891818044,458.35788005164864,308.2413827869655,338,449,371.82044588908053,323.381134439785,431,240,295,267,530.7622434984171,345.0704399871189,458.73401407910274,367.30520991038475,
#135,506.49367553207384,462.33948358442956,315.0118296727756,352.0886666615484,583.1917143399514,370.3120076013747,202.92331103424632,282.1568944201296,522.8996115227992,314.59723127919017,436.9782652654275,365.00725101315373,355.1404969871297,261.55193391175095,389.8575051730635,279.1082739307019,573.291560847669,219.19635102040613,341.5846391756012,336.7660026649197,397.0213185631758,309.8982761914848,280.8654467644229,313.93554093171304,406.83246400528304,360.18557403875366,405.830637538246,393.7758183049295,457.81324701232137,358.1766734247532,338,449,367.9505361897492,354.5319936783812,431,240,295,267,315.89007260662885,262.4190092132577,461.77888877321124,327.7674713771864,
#136,418.9234559730277,483.91265937277706,299.86756574835994,296.1099838982002,518.4013421554718,223.316442776224,552.6329104000703,432.61378814382385,519.4590115915352,328.21337363213735,418.5695829585803,349.8700048454793,346.27798277431503,227.55661881819938,455.51612491929643,420.1034452709839,578.6889113097112,238.5713100998442,311.52558290546096,349.432611488097,383.9996531700823,297.32840677847236,263.0100008602769,310.10970885738254,396.26178182832024,327.9653289364215,376.58828026656437,366.8834127118507,429.3455984316468,366.87223202113734,338,449,358.91534408706974,330.03831140806955,431,240,295,267,494.9734312971803,409.63309398133407,457.8973395622596,335.7365544686647,
#137,264.2946086448389,429.21659933215784,293.03481971124046,200.74777215835235,434.84159525724203,488.8865402089749,550.9783252549523,425.5902447086596,409.176375415236,424.0573929764252,366.17934844002633,333.68366449987093,345.9488692413636,189.19423223571903,450.44647481393025,326.31253563330813,550.4159334421156,322.1250959140488,262.4631643664738,369.0929481251787,372.4115569743085,270.76679747741923,447.84827280450384,371.3311600948568,377.3995223954904,302.3080930610562,329.6781263701612,299.3872066431415,347.5053465331854,344.855102590495,338,449,356.9839647291842,269.55943531279996,431,240,295,267,263.55274687540754,309.88395494996337,396.84950051913887,361.879841985186,
#138,469.9079699977146,197.31145294131878,553.274142094424,198.08291257678255,580.64904640557,401.1626454376213,539.8278211619672,450.4137790132945,519.4862591698032,362.572566893227,428.808368642832,327.9570224829148,343.7826373023928,234.38912888943898,432.3465483903956,423.3745990877257,580.2474243201181,262.88320033270105,330.5114200823547,355.7534615726832,380.9853267449143,260.58130787221717,267.48538757923774,309.3049065588632,398.89967911105646,344.89596694019485,393.2125398840387,297.89363092089224,445.28117277771236,308.96473466357975,338,449,361.56953626705695,335.3970153790986,431,240,295,267,480.04098303429856,431.44217346127755,460.20767628247046,354.11429792853664,
#139,349.6544213341525,144.55284661285356,443.25536510249316,381.24162022418693,195.6427625758475,235.8401460056162,547.8411067991203,429.6833925414293,282.4830565537309,222.2481472106273,366.9088494003365,280.47256451306856,350.8974531159103,306.80354637172405,288.66601310895004,353.2875552966919,474.1202134584337,366.6052896124974,316.6666628518374,365.202050343465,384.9927744022193,240.7069420117749,287.70243958734324,315.7937583672795,378.68515007055464,315.032456714809,408.9246331137749,291.3310652638885,349.7174764615066,260.2175250658502,338,449,399.9999026656939,347.4027182943542,431,240,295,267,250.0981765067965,327.08714197049403,322.91321474899775,276.4915040807061,
#140,400.6249164794943,408.2530828471155,305.32919708797897,298.1583058490029,593.434638124155,388.95922962370014,543.2736123612157,444.82297855423207,531.476622845907,349.4459095735635,439.8960181727919,321.74373492938446,345.21278512451494,227.77676632729967,439.89093201695016,419.1136238428272,576.158635867113,235.363016872258,342.8359126845029,352.92880008312744,383.72589410348303,257.931027915645,271.07362586994566,313.5782873049021,409.4044235500433,335.40627797110795,404.1535088640755,290.3149549082232,455.5206522751072,304.1616261943877,338,449,370.14171659639277,330.2257421813604,431,240,295,267,485.1228298174404,428.40162064874426,469.7894328633876,350.6405893164614,
#141,421.43151999154196,479.20128384167316,551.7067003279672,305.8039302704327,498.45419251876166,419.6535278139657,554.9617253241769,426.8737756276194,466.74492908264517,290.0733175417309,386.6375549785551,357.5607549585351,346.8973074728621,240.82931582580605,342.8280851439239,274.3582941704781,319.82813868710826,171.6984576416436,284.94454502841285,351.30929433526524,376.1188404642105,304.5009806450693,465.21242465073993,376.5944074028105,356.7357419146079,353.9608175828267,357.3482054685835,388.8131244742806,411.4975312870627,362.430744809299,338,449,324.0357292345327,343.88739366197046,431,240,295,267,274.88254714445054,256.9494818959738,411.9755428869706,321.80130097331664,
#142,496.4470372193413,408.83153761703346,558.6409793717759,231.97875713140215,390.6435985031184,502.43216742105966,550.6783824512546,435.4543768146428,401.4675175749938,432.58332062534646,399.8587251315259,328.2431730484499,337.6887067989201,208.26280100775466,286.65932925623696,367.29712621389353,557.0269848351502,315.6583371717571,305.2201275552586,348.6768580447124,378.1271959515973,250.7165024211984,452.96879118287535,382.9811118373572,369.0960828959465,327.10963635440385,384.1714372502488,283.5189664863817,427.0240715653264,316.244097285707,338,449,342.8373979200649,305.34848288224805,431,240,295,267,498.8269316766198,356.2506429793196,408.4552045218852,370.4287990356325,
#143,215.69324903115617,233.53219939998704,344.20333215414854,128.97345455893085,385.85009739026987,505.0392519101956,552.2828405477464,428.10995088189804,393.2717338220057,434.163552574461,361.6689856354907,320.9539622336032,353.9273656702493,212.5766556400178,465.5970859902188,375.15992241640043,269.037908637142,286.3168991460064,277.06775471026947,361.85095036869876,370.66749797693467,241.37564497587863,456.53672944658933,395.79283476248116,376.5986272815143,318.16867851680695,365.12551282424096,283.138535278497,324.9306819280321,274.8165362973487,338,449,407.04196217527846,301.71686287948205,431,240,295,267,511.4585759358999,373.26926496569445,390.6807200813941,372.3386756564996,
#144,236.02462917046853,179.39579638836287,374.1706707920963,382.04515695691856,557.0130296790961,306.12711891768026,549.5862506071088,434.848556262733,489.23646394135153,315.02015412387055,378.5186631623773,293.4815010649237,344.25484556453813,226.35218937199096,428.5046999554616,405.2897572363309,278.21506066443914,302.5050673516811,296.35793723039376,360.0632823406466,372.95269023917587,241.20496731688868,456.85365623648886,375.90439924946986,369.402723104509,311.3081495492003,347.0981589814732,284.96705760894497,325.6530305701252,250.82472431878773,338,449,345.5969345296508,337.6895003564046,431,240,295,267,490.01070692867773,403.41222969865646,429.5493163916757,331.9950198516338,
#145,250.8680237847076,418.456368167198,311.7781479446918,169.01917935049605,221.97993716962097,205.6996194920809,197.66720201575598,289.7443910297822,330.13023985977117,220.59610653618105,342.6795583294553,332.3244222026657,368.14327991512135,274.0756288065541,268.8225487617487,349.5208432951364,357.54447919725425,121.43962157047618,418.48520517970235,326.40555650254663,376.8579355275705,297.19130040778117,489.70304490104235,393.40280144272737,370.80882161470225,337.82765938687913,359.7580381859111,375.3479423979326,321.5411803950907,321.5457762276245,338,449,398.78541459334855,355.09588875225796,431,240,295,267,252.24600943760632,316.52527820364145,329.03896807050114,283.2345207349214,
#146,240.8929100377811,413.3809955282958,314.52419955660645,168.32730898108082,245.600541058725,193.41421644196242,198.6444330703422,286.1334001240998,350.6156162687314,221.80798819151624,341.9853574685671,337.6758613976256,372.9412297289643,283.56734086369977,437.95947916900997,304.2919904671425,494.23891172970644,365.17314429855213,417.3705941581649,341.0660151508928,373.6478932570391,302.71082656003495,286.9821829285728,299.0498316778343,367.83239103162475,352.2244510862086,348.0746169122671,383.00191100775555,321.036199356652,325.2295497023752,338,449,400.2897311712069,366.95765053224966,431,240,295,267,256.0518287420914,325.2846585384108,340.466723227946,286.55729627327213,
#147,306.02542878631726,470.3475056200272,505.89203620595487,361.7364058593156,275.92055848785026,187.201207626338,200.26732440263388,278.5688394782101,292.50125164485814,338.29664510348874,368.4172723372021,343.3204319791529,370.51500463847054,282.47644707732644,426.70281061597024,281.47028231136085,337.34085398768553,136.51085882881705,263.18342662206487,372.42896890265024,384.9745334884053,303.6951322424687,303.7831784657453,307.7670639096368,400.3973961482685,342.3351858511122,391.86835464581884,385.11791752584577,352.39207487300683,358.977058209364,338,449,428.88522036559374,354.2191592183846,431,240,295,267,263.7547013901865,302.81437066879727,344.07619262835783,299.6193006315691,
#148,206.7804644288479,362.05793452712453,322.58402190117215,150.02553276803337,219.91165115788158,206.09180565645374,548.7729452703031,427.6188895412158,312.4092590218772,210.2990854551313,325.46310149035827,315.516623695835,368.9451561224598,273.6603025725296,432.66873833044093,312.5678949162868,378.4109366538894,111.29493688705182,402.2938364648003,346.3838470162829,365.9476371695015,293.5650521073887,470.0563892872756,389.08257116278673,348.43286173831547,335.48418554305715,321.38339114627325,359.48514021282404,307.7944342365369,298.8346058759207,338,449,374.11707730623186,360.25142114640994,431,240,295,267,247.84760914762398,310.488526396148,336.3580051708396,268.4923411806632,
